Match Id;Match Name;Match Stage;Match Type;Match Date - Weekday;Match Date - Month;Match Date - Day of the Month;Match Date - Year;Match Time;Match Score Type;Match Note;Team1;Score - Team1;Elo Rating - Team1;Team2;Score - Team2;Elo Rating - Team2;Betting line
64796;Champions Tour Malaysia & Singapore Stage 1: Challengers;Group Stage;Opening (B);Thursday;February;10;2022;5:00 PM IST;final;Bo3;Kingsmen;2;[1749];KPMOONIIBLM9;1;[1524];Kingsmen $116 1.16
23273;Ultimasters AOC #2;Main Event;Semifinals;Sunday;June;27;2021;1:30 AM IST;final;Bo3;KG Network;2;[1510];EndGame;1;[1495];KG Network $107 1.07
21430;Protocolo: Gêneses 2021;Main Event;Upper Quarterfinals;Friday;June;11;2021;3:55 AM IST;final;Bo3;Keyd Stars Athenas;2;[1500];Jaguares Fem;1;[1500];Keyd Starshenas $172 1.72
31469;Champions Tour Brazil Stage 3: Challengers Playoffs;Main Event;Lower Round 1;Sunday;August;15;2021;1:30 AM IST;final;Bo3;Keyd Stars;2;[1563];Gamelanders Blue;1;[1778];Keyd Stars $362 3.62
16840;All Stars Cup - Season 1;Tournament;Lower Round 1;Thursday;April;29;2021;3:30 AM IST;final;Bo3;Keyd Stars;2;[1425];Imperial Esports;0;[1560];Keyd Stars $235 2.35
123868;Champions Tour South America: Last Chance Qualifier;Main Event;Lower Round 2;Thursday;August;11;2022;12:15 AM IST;final;Bo3;Keyd Stars;2;[1772];Ninjas In Pyjamas;1;[1765];Keyd Stars $206 2.06
108240;Champions Tour Brazil Stage 2: Challengers;Playoffs;Lower Round 1;Thursday;June;23;2022;9:30 PM IST;final;Bo3;Keyd Stars;2;[1731];MIBR;0;[1638];Keyd Stars $195 1.95
29806;Champions Tour Brazil Stage 3: Challengers 3;Main Event;Decider (A);Monday;August;9;2021;1:30 AM IST;final;Bo3;Keyd Stars;2;[1554];INGAMING Esports;0;[1581];Keyd Stars $182 1.82
99080;Champions Tour Brazil Stage 2: Challengers;Group Stage;Week 4;Sunday;June;5;2022;5:15 AM IST;final;Bo3;Keyd Stars;2;[1719];TBK Esports;0;[1543];Keyd Stars $166 1.66
99078;Champions Tour Brazil Stage 2: Challengers;Group Stage;Week 3;Monday;May;30;2022;4:30 AM IST;final;Bo3;Keyd Stars;2;[1699];Liberty;1;[1645];Keyd Stars $140 1.40
34962;Valorant Champions Tour Stage 3: Masters Berlin;Group Stage;Elimination (B);Tuesday;September;14;2021;9:20 PM IST;final;Bo3;Keyd Stars;2;[1772];ZETA DIVISION;0;[1859];Keyd Stars $134 1.34
123862;Champions Tour South America: Last Chance Qualifier;Main Event;Upper Quarterfinals;Sunday;August;7;2022;9:30 PM IST;final;Bo3;Keyd Stars;2;[1769];E-Xolos LAZER;0;[1675];Keyd Stars $133 1.33
77808;Champions Tour Brazil Stage 1: Challengers 1;Playoffs;Upper Round 1;Tuesday;March;22;2022;9:30 PM IST;final;Bo3;Keyd Stars;2;[1750];Gamelanders Blue;0;[1609];Keyd Stars $118 1.18
77815;Champions Tour Brazil Stage 1: Challengers 1;Playoffs;Lower Round 1;Friday;March;25;2022;12:30 AM IST;final;Bo3;Keyd Stars;2;[1730];TBK Esports;0;[1593];Keyd Stars $116 1.16
109906;Valorant Regional League France: Revolution - Stage 2;Playoffs;Quarterfinals;Friday;July;1;2022;12:15 AM IST;final;Bo3;Karmine Corp;2;[1572];beGenius;0;[1479];Karmine Corp $120 1.20
23549;Champions Tour LATAM Stage 3: Challengers 1;Main Event: LAS;Lower Round 2;Saturday;July;3;2021;3:30 AM IST;final;Bo3;Kaos Latin Gamers;2;[1501];Motion Team;0;[1519];Kaos Latin Gamers $192 1.92
18290;Huya PangHu Cup: Spring;Playoffs;Lower Final;Friday;May;14;2021;11:30 AM IST;final;Bo3;KaiXin Esports;2;[1531];Totoro Gaming;1;[1519];KaiXin Esports $435 4.35
67188;Valorant Regional League Turkey: Birlik - Stage 1;Closed Qualifier;Elimination (D);Sunday;January;30;2022;8:00 PM IST;final;Bo3;Kafalar eSports;2;[1470];Team Aurora;1;[1540];Kafalar eSports $292 2.92
34813;ESA Open Fire All Stars;Playoffs;Quarterfinals;Monday;August;30;2021;9:00 PM IST;final;Bo3;Kafalar eSports;2;[1538];Istanbul Wildcats;1;[1534];Kafalar eSports $135 1.35
99537;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Group Stage;Week 2;Sunday;May;22;2022;8:00 PM IST;final;Bo3;K7 Esports;2;[1436];Only One Word;0;[1408];K7 Esports $259 2.59
18600;Valorant Open Tour France: Spring Qualifier;Tournament;Lower Round 3;Saturday;May;15;2021;7:30 PM IST;final;Bo3;Je t'aime de ouf;2;[1518];ECM FCG eSports;0;[1522];Je t'aime de ouf $185 1.85
29807;Champions Tour Brazil Stage 3: Challengers 3;Main Event;Decider (B);Monday;August;9;2021;4:00 AM IST;final;Bo3;Jaguares Esports;2;[1521];SLICK;1;[1615];Jaguares Esports $248 2.48
28156;Champions Tour Europe Stage 3: Challengers 2;Open Qualifier;Round of 64;Wednesday;July;21;2021;9:30 PM IST;final;Bo3;IVY;2;[1577];Ovation eSports;0;[1540];IVY $178 1.78
49970;FEL Valorant Cup #3;Main Event;Lower Final;Friday;November;26;2021;10:30 PM IST;final;Bo3;IVY;2;[1686];unjobbed;1;[1510];IVY $141 1.41
17053;A1 eSports VALORANT Cup;Tournament;Semifinals;Sunday;April;25;2021;12:30 AM IST;final;Bo3;IVY;2;[1503];CE Calling;0;[1582];IVY $140 1.40
18075;Kingdom Calling #2;Tournament;Consolation Final;Saturday;May;8;2021;8:30 PM IST;final;Bo3;IVY;2;[1503];Dreamwalker;0;[1496];IVY $127 1.27
49958;FEL Valorant Cup #3;Main Event;Upper Quarterfinals;Thursday;November;11;2021;12:30 AM IST;final;Bo3;IVY;2;[1613];unjobbed;1;[1497];IVY $111 1.11
99516;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Group Stage;Week 1;Friday;May;13;2022;5:30 PM IST;final;Bo3;IVAN;2;[1521];K7 Esports;0;[1507];IVAN $151 1.51
102850;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Playoffs;Upper Bracket Quarterfinals;Wednesday;May;25;2022;5:30 PM IST;final;Bo3;IVAN;2;[1517];K7 Esports;1;[1453];IVAN $140 1.40
66797;Game Changers EMEA: Series I;Main Event;Upper Round of 32;Monday;January;31;2022;10:30 PM IST;final;Bo3;IRIS;2;[1527];Istanbul Wildcats Female;0;[1520];IRIS $120 1.20
29641;K&H Magyar Nemzeti E-sport Bajnokság #3;Playoffs;Semifinals;Friday;September;24;2021;10:20 PM IST;final;Bo3;iPon Esport;2;[1584];Lenovo Legion Honvéd;0;[1453];iPon Esport $104 1.04
25552;ImbaTV Fearless Invitational Cup;Main Event;Group D;Tuesday;July;13;2021;11:30 AM IST;final;Bo3;Invictus Gaming;2;[1448];Invincible Gaming;0;[1456];Invictus Gaming $120 1.20
60194;PLE.GG Valorant Nations Circuit Season 2;Playoffs;Quarterfinals;Saturday;December;18;2021;12:30 AM IST;final;Bo3;Invicta Gaming;2;[1681];Anonymo Mentos;0;[1526];Invicta Gaming $123 1.23
94999;Game Changers EMEA: Series II;Main Event;Upper Round of 32;Monday;May;2;2022;9:30 PM IST;final;Bo3;Into The Breach Prime;2;[1570];Millennium Agency Queens;0;[1514];Into The Breach Prime $141 1.41
29672;Champions Tour Japan Stage 3: Challengers Playoffs;Main Event;Lower Round 1;Friday;August;13;2021;8:30 AM IST;final;Bo3;Insomnia;2;[1566];REJECT;1;[1735];Insomnia $411 4.11
18022;Nerd Street Gamers Summer Championship - Open 4;Playoffs;Quarterfinals;Wednesday;May;5;2021;2:30 AM IST;final;Bo3;Insight;2;[1512];Last Round Save;1;[1537];Insight $229 2.29
24058;Nerd Street Gamers Summer Championship - June Qualifier;Playoffs;Quarterfinals;Wednesday;June;30;2021;2:30 AM IST;final;Bo3;Insight;2;[1545];Brimstone Gaming;1;[1592];Insight $214 2.14
70292;Champions Tour Brazil Stage 1: Challengers 1;Group Stage;Week 3;Monday;February;28;2022;1:30 AM IST;final;Bo3;INGAMING Esports;2;[1550];Sharks Esports;0;[1482];INGAMING Esports $341 3.41
83802;Champions Tour Brazil Stage 2: Challengers;Access Series;Upper Quarterfinals;Wednesday;April;6;2022;1:30 AM IST;final;Bo3;INGAMING Esports;2;[1556];MIBR;1;[1588];INGAMING Esports $253 2.53
83805;Champions Tour Brazil Stage 2: Challengers;Access Series;Upper Semifinals;Friday;April;8;2022;3:40 AM IST;final;Bo3;INGAMING Esports;2;[1581];Los Grandes;1;[1692];INGAMING Esports $222 2.22
16755;All Stars Cup - Season 1;Tournament;Upper Bracket Quarterfinals;Wednesday;April;28;2021;3:30 AM IST;final;Bo3;INGAMING Esports;2;[1589];INTZ Angels;0;[1484];INGAMING Esports $109 1.09
99492;Champions Tour Latin America North Stage 2: Challengers;Group Stage;Week 3;Saturday;May;28;2022;4:40 AM IST;final;Bo3;Infinity Esports;2;[1488];Six Karma;1;[1501];Infinity Esports $385 3.85
99482;Champions Tour Latin America North Stage 2: Challengers;Group Stage;Week 1;Friday;May;13;2022;5:30 AM IST;final;Bo3;Infinity Esports;2;[1488];Border Monsters;0;[1526];Infinity Esports $164 1.64
30894;Champions Tour LATAM Stage 3: Challengers Playoffs;LAN Playoffs;Opening;Saturday;August;7;2021;2:45 AM IST;final;Bo3;Infinity Esports;2;[1829];Border Monsters;1;[1625];Infinity Esports $132 1.32
24170;Champions Tour LATAM Stage 3: Challengers 1;Main Event: LAN;Lower Final;Monday;July;12;2021;2:30 AM IST;final;Bo3;Infinity Esports;2;[1816];E-Xolos LAZER;0;[1745];Infinity Esports $116 1.16
24164;Champions Tour LATAM Stage 3: Challengers 1;Main Event: LAN;Upper Semifinals;Friday;July;9;2021;2:30 AM IST;final;Bo3;Infinity Esports;2;[1833];Akave Esports;0;[1518];Infinity Esports $109 1.09
49387;Valorant Elite Showdown;Group Stage;Opening (C);Friday;November;12;2021;4:30 AM IST;final;Bo3;Immortals;2;[1724];GunsForHire;0;[1517];Immortals $135 1.35
31483;Nerd Street Gamers Summer Championship - Last Chance Qualifier;Playoffs;Round of 16;Wednesday;August;11;2021;3:50 AM IST;final;Bo3;Immortals;2;[1722];Team Reckaroo;0;[1489];Immortals $120 1.20
16986;Champions Tour North America Stage 2: Challengers 2;Main Event;Upper Bracket Quarterfinals;Friday;April;23;2021;2:30 AM IST;final;Bo3;Immortals;2;[1758];TSM;1;[1836];Immortals $113 1.13
31265;Nerd Street Gamers Summer Championship - Last Chance Qualifier;Group Stage;Opening (H);Tuesday;August;10;2021;1:30 AM IST;final;Bo3;Immortals;2;[1717];UYU;1;[1419];Immortals $112 1.12
28318;Champions Tour North America Stage 3: Challengers 2;Open Qualifier;Round of 32;Saturday;July;24;2021;2:30 AM IST;final;Bo3;Immortals;2;[1721];All Around Savants;0;[1528];Immortals $111 1.11
35122;Community Gaming Premier Series: Finale;Main Event;Upper Round of 32;Saturday;August;28;2021;10:30 PM IST;final;Bo3;Immortals;2;[1757];ex-Recon 5;1;[1513];Immortals $111 1.11
64772;Nerd Street Gamers Winter Championship - Open 14;Playoffs;Round of 16;Wednesday;January;19;2022;3:30 AM IST;final;Bo3;IlluZion;2;[1492];The Mafia;1;[1665];IlluZion $375 3.75
94242;Champions Tour North America Stage 2: Challengers;Open Qualifier #1;Round of 128;Friday;April;29;2022;3:30 AM IST;final;Bo3;IlluZion;2;[1483];Eclectiq;1;[1464];IlluZion $145 1.45
17574;EURAT Valorant Vanquisher Series;Main Event;Quarterfinals;Sunday;May;9;2021;4:30 PM IST;final;Bo3;Illuminar Gaming;2;[1634];DeftFox;1;[1530];Illuminar Gaming $141 1.41
16743;PLE.GG Valorant Nations Circuit;Regular Season;Week 7;Saturday;May;22;2021;9:30 PM IST;final;Bo3;Illuminar Gaming;2;[1638];Nexus Gaming;0;;Illuminar Gaming $123 1.23
19808;PLE.GG Valorant Nations Circuit;Playoffs;Quarterfinals;Friday;June;4;2021;9:30 PM IST;final;Bo3;Illuminar Gaming;2;[1649];eSuba;1;[1528];Illuminar Gaming $121 1.21
16731;PLE.GG Valorant Nations Circuit;Regular Season;Week 4;Saturday;May;8;2021;9:30 PM IST;final;Bo3;Illuminar Gaming;2;[1627];AVEZ Esport;0;[1455];Illuminar Gaming $120 1.20
103733;Champions Tour Japan Stage 2: Challengers Week 2;Open Qualifier;Grand Final;Saturday;May;28;2022;10:05 AM IST;final;Bo3;IGZIST;2;[1551];CLAUDIO.EXE;0;[1544];IGZIST $113 1.13
69761;Oceania Tour: Stage 1;Regional Playoffs;Upper Bracket Semifinals;Sunday;February;13;2022;12:50 PM IST;final;Bo3;Iconic;2;[1544];Funcrew;1;[1541];Iconic $131 1.31
15749;Champions Tour Korea Stage 2: Challengers;Group Stage;Elimination (A);Thursday;April;15;2021;1:25 PM IST;final;Bo3;I need Girlfriend;2;[1531];World Game Star;0;[1528];I need Girlfriend $332 3.32
98623;Valorant Regional League Northern Europe: Polaris - Stage 2;Group Stage;Week 2;Wednesday;May;18;2022;12:30 AM IST;final;Bo3;Human Tripwires;2;[1535];Alliance;0;[1437];Human Tripwires $165 1.65
71639;Champions Tour Korea Stage 1: Challengers;Group Stage;Week 3;Saturday;March;12;2022;3:30 PM IST;final;Bo3;HolyMolly;2;[1518];Desperado;0;[1501];HolyMolly $201 2.01
98854;Champions Tour Indonesia Stage 2: Challengers;Group Stage;Round 4;Sunday;May;15;2022;2:30 PM IST;final;Bo3;Hike Digital Esports;2;[1588];Dewa United Esports;1;[1578];Hike Digital Esports $175 1.75
21732;Copa Rakin: Season 1;Main Event;Upper Bracket Quarterfinals;Friday;June;11;2021;6:55 AM IST;final;Bo3;HIGHPOWER;2;[1492];Australs;1;[1738];HIGHPOWER $344 3.44
98620;Valorant Regional League Northern Europe: Polaris - Stage 2;Group Stage;Week 2;Monday;May;16;2022;9:30 PM IST;final;Bo3;HEET;2;[1641];KOVA;0;[1706];HEET $244 2.44
19811;PLE.GG Valorant Nations Circuit;Playoffs;Semifinals;Sunday;June;6;2021;12:00 AM IST;final;Bo3;HEET;2;[1695];Team Sampi;0;[1640];HEET $158 1.58
28158;Champions Tour Europe Stage 3: Challengers 2;Open Qualifier;Round of 64;Wednesday;July;21;2021;9:30 PM IST;final;Bo3;HEET;2;[1738];LDN UTD;0;[1577];HEET $150 1.50
16724;PLE.GG Valorant Nations Circuit;Regular Season;Week 2;Sunday;April;25;2021;12:05 AM IST;final;Bo3;HEET;2;[1664];AVEZ Esport;0;[1455];HEET $120 1.20
98632;Valorant Regional League Northern Europe: Polaris - Stage 2;Group Stage;Week 5;Monday;June;6;2022;9:30 PM IST;final;Bo3;HEET;2;[1619];Alliance;0;[1437];HEET $118 1.18
16733;PLE.GG Valorant Nations Circuit;Regular Season;Week 4;Sunday;May;9;2021;9:30 PM IST;final;Bo3;HEET;2;[1679];Nexus Gaming;0;[1475];HEET $116 1.16
17224;Champions Tour Philippines Stage 2: Challengers 3;Main Event;Quarterfinals;Friday;April;23;2021;4:00 PM IST;final;Bo3;Hashira;2;[1576];Galaxy Racer;1;[1525];Hashira $142 1.42
98640;Valorant Regional League Northern Europe: Polaris - Stage 2;Group Stage;Week 7;Monday;June;20;2022;9:30 PM IST;final;Bo3;H2O;2;[1496];Finest;1;[1725];H2O $333 3.33
98629;Valorant Regional League Northern Europe: Polaris - Stage 2;Group Stage;Week 4;Tuesday;May;31;2022;12:15 AM IST;final;Bo3;H2O;2;[1496];Alliance;0;[1437];H2O $243 2.43
49390;Valorant Elite Showdown;Group Stage;Elimination (C);Saturday;November;13;2021;4:30 AM IST;final;Bo3;GunsForHire;2;[1512];Gen.G Black;0;[1441];GunsForHire $109 1.09
95045;Game Changers EMEA: Series II;Main Event;Lower Round 7;Saturday;May;7;2022;12:30 AM IST;final;Bo3;Guild X;2;[1856];FUT JEFF;1;[1657];Guild X 1.13    vs    5.40 FUT JEFF
66819;Game Changers EMEA: Series I;Main Event;Upper Semifinals;Thursday;February;3;2022;10:30 PM IST;final;Bo3;Guild X;2;[1797];TENSTAR Nova;1;[1835];Guild X $253 2.53
47892;Champions Tour Game Changers Series II: EMEA;Playoffs;Lower Round 2;Thursday;October;28;2021;10:00 PM IST;final;Bo3;Guild X;2;[1652];SMARACIS eSports Female;0;[1580];Guild X $160 1.60
95001;Game Changers EMEA: Series II;Main Event;Upper Round of 16;Tuesday;May;3;2022;9:30 PM IST;final;Bo3;Guild X;2;[1833];TENSTAR Nova;0;[1864];Guild X $148 1.48
47876;Champions Tour Game Changers Series II: EMEA;Playoffs;Upper Round of 16;Wednesday;October;27;2021;10:00 PM IST;final;Bo3;Guild X;2;[1655];Valstars Gaming Female;0;[1551];Guild X $130 1.30
50638;Champions Tour Game Changers Series III: EMEA;Playoffs;Upper Semifinals;Thursday;November;18;2021;10:30 PM IST;final;Bo3;Guild X;2;[1777];SMARACIS eSports Female;1;[1672];Guild X $120 1.20
95043;Game Changers EMEA: Series II;Main Event;Lower Round 6;Friday;May;6;2022;9:30 PM IST;final;Bo3;Guild X;2;[1845];Supermassive Blaze Female;1;[1717];Guild X $107 1.07
66800;Game Changers EMEA: Series I;Main Event;Upper Round of 32;Monday;January;31;2022;10:30 PM IST;final;Bo3;Guild X;2;[1763];Finest Female;0;[1488];Guild X $104 1.04
99248;Champions Tour EMEA Stage 2: Challengers;Group Stage;Week 1;Sunday;May;15;2022;7:30 PM IST;final;Bo3;Guild Esports;2;[1772];M3 Champions;0;[2024];Guild Esports $396 3.96
68996;Champions Tour Stage 1: EMEA Challengers;Group Stage;Week 2;Saturday;February;19;2022;12:25 AM IST;final;Bo3;Guild Esports;2;[1779];Acend;1;[2155];Guild Esports $320 3.20
24106;Champions Tour Europe Stage 3: Challengers 1;Closed Qualifier;Upper Quarterfinals;Thursday;July;1;2021;9:30 PM IST;final;Bo3;Guild Esports;2;[1808];FunPlus Phoenix;1;[1914];Guild Esports $262 2.62
107025;Champions Tour EMEA Stage 2: Challengers;Playoffs;Upper Semifinals;Saturday;June;18;2022;7:30 PM IST;final;Bo3;Guild Esports;2;[1878];M3 Champions;0;[1951];Guild Esports $184 1.84
42210;Champions Tour EMEA: Last Chance Qualifier;Main Event;Lower Round 3;Saturday;October;16;2021;10:10 PM IST;final;Bo3;Guild Esports;2;[1858];FUT Esports;0;[1758];Guild Esports $150 1.50
30762;Champions Tour Stage 3: EMEA Challengers Playoffs;Main Event;Lower Round 1;Sunday;August;15;2021;6:30 PM IST;final;Bo3;Guild Esports;2;[1840];Fire Flux Esports;0;[1674];Guild Esports $1420 14.20
42208;Champions Tour EMEA: Last Chance Qualifier;Main Event;Lower Round 2;Friday;October;15;2021;8:30 PM IST;final;Bo3;Guild Esports;2;[1828];Oxygen Esports;0;[1752];Guild Esports $141 1.41
112284;Valorant Champions Tour Stage 2: Masters Copenhagen;Group Stage;Winner's (A);Tuesday;July;12;2022;12:20 AM IST;final;Bo3;Guild Esports;2;[1940];KRÜ Esports;1;[1960];Guild Esports $137 1.37
69001;Champions Tour Stage 1: EMEA Challengers;Group Stage;Week 3;Saturday;March;12;2022;8:30 PM IST;final;Bo3;Guild Esports;2;[1833];SuperMassive Blaze;1;[1619];Guild Esports $133 1.33
24950;Champions Tour Europe Stage 3: Challengers 1;Main Event;Upper Quarterfinals;Wednesday;July;7;2021;5:30 PM IST;final;Bo3;Guild Esports;2;[1838];Team BDS;1;[1852];Guild Esports $127 1.27
62841;Champions Tour Europe Stage 1: Challengers 1;Open Qualifier;Round of 16;Wednesday;January;12;2022;11:30 PM IST;final;Bo3;Guild Esports;2;[1612];Anonymo Mentos;0;[1668];Guild Esports $120 1.20
30771;Champions Tour Stage 3: EMEA Challengers Playoffs;Main Event;Upper Round 1;Thursday;August;12;2021;8:30 PM IST;final;Bo3;Guild Esports;2;[1840];forZe;0;[1835];Guild Esports $113 1.13
102854;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Playoffs;Upper Bracket Semifinals;Thursday;May;26;2022;6:00 PM IST;final;Bo3;Griffin E-Sports;2;[1565];IVAN;0;[1529];Griffin E-Sports $157 1.57
70179;Champions Tour Hong Kong & Taiwan Stage 1: Challengers;Group Stage;Week 1;Sunday;February;13;2022;3:30 PM IST;final;Bo3;Griffin E-Sports;2;[1519];LP33;0;[1490];Griffin E-Sports $140 1.40
99525;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Group Stage;Week 2;Wednesday;May;18;2022;6:30 PM IST;final;Bo3;Griffin E-Sports;2;[1551];K7 Esports;0;[1474];Griffin E-Sports $124 1.24
99519;Champions Tour Hong Kong & Taiwan Stage 2: Challengers;Group Stage;Week 1;Saturday;May;14;2022;6:45 PM IST;final;Bo3;Griffin E-Sports;2;[1551];TRAITORS;1;[1391];Griffin E-Sports $107 1.07
27898;Champions Tour LATAM Stage 3: Challengers 2;Main Event: LAN;Upper Semifinals;Friday;July;30;2021;4:30 AM IST;final;Bo3;Granjeros;2;[1562];Funkboings;1;[1567];Granjeros $332 3.32
62071;SEA Esports Championship 2021;Group Stage;Group A;Saturday;January;8;2022;1:30 PM IST;final;2 Maps;Goodfellas Gaming;2;[1545];Nine Esport;0;;Goodfellas Gaming $162 1.62
24432;Champions Tour Korea Stage 3: Challengers;Open Qualifier;Group E;Sunday;July;4;2021;2:30 PM IST;final;Bo3;GoNGo Prince;2;[1610];BE INFAMOUS;0;;GoNGo Prince $147 1.47
15760;Champions Tour Korea Stage 2: Challengers;Group Stage;Decider (C);Sunday;April;25;2021;1:00 PM IST;final;Bo3;GoNGo Prince;2;[1604];SPEAR GAMING;0;[1499];GoNGo Prince $142 1.42
27295;Champions Tour Korea Stage 3: Challengers;Group Stage (Main);Decider (B);Saturday;July;31;2021;1:30 PM IST;final;Bo3;GoNGo Prince;2;[1608];Mujig 100su;1;[1476];GoNGo Prince $105 1.05
27292;Champions Tour Korea Stage 3: Challengers;Group Stage (Main);Opening (B);Thursday;July;22;2021;2:30 PM IST;final;Bo3;GoNGo Prince;2;[1606];Mujig 100su;0;[1471];GoNGo Prince $100 1.00
95034;Game Changers EMEA: Series II;Main Event;Lower Round 3;Wednesday;May;4;2022;9:30 PM IST;final;Bo3;GODSENT IRIS;2;[1591];N1MP;1;[1551];GODSENT IRIS $133 1.33
95019;Game Changers EMEA: Series II;Main Event;Lower Round 1;Tuesday;May;3;2022;9:30 PM IST;final;Bo3;GODSENT IRIS;2;[1559];Illusion;0;[1496];GODSENT IRIS $133 1.33
21150;Lethal Esports Invitational - Season 1;Tournament;Upper Round of 16;Sunday;June;6;2021;3:00 PM IST;final;Bo3;Godlike Esports;2;[1581];Reckoning Esports;0;[1463];Godlike Esports $107 1.07
62452;The Esports Club Gauntlet - Season 4;Group Stage;Group B;Sunday;January;9;2022;8:00 PM IST;final;Bo3;God Particles;2;[1451];Galaxy Esports;0;[1481];God Particles $142 1.42
69917;Valorant Conquerors Championship;Wildcard Qualifier;Lower Bracket Finals;Sunday;February;13;2022;2:40 PM IST;final;Bo3;God Particles;2;[1543];Salt Esports;1;[1539];God Particles $112 1.12
50492;Circuito De Elite - Finals;Playoffs;Semifinals;Saturday;November;27;2021;9:30 PM IST;final;Bo3;GMT Esports;2;[1703];One Breath Gaming;1;[1774];GMT Esports $182 1.82
22066;Circuito de Elite - Round #1;Playoffs;Grand Final;Saturday;June;19;2021;10:30 PM IST;final;Bo3;GMT Esports;2;[1703];One Breath Gaming;0;[1729];GMT Esports $172 1.72
34824;GLA Baku Summer Cup 2021;Playoffs;Grand Final;Tuesday;August;31;2021;10:30 PM IST;final;Bo3;GMT Esports;2;[1700];Team Singularity;0;[1683];GMT Esports $155 1.55
34821;GLA Baku Summer Cup 2021;Playoffs;Semifinals;Monday;August;30;2021;8:30 PM IST;final;Bo3;GMT Esports;2;[1693];Aim.Attack;0;[1522];GMT Esports $126 1.26
42854;Circuito de Elite - Round #3;Playoffs;Grand Final;Wednesday;October;6;2021;10:30 PM IST;final;Bo3;GMT Esports;2;[1748];ehehxd;0;[1547];GMT Esports $124 1.24
